date,countryname,bankname,price,mktcap
2017-03-30,mexico,banorte,60.448143005371094,167839062773.4976
2017-03-31,mexico,banorte,59.71050262451172,165790945758.9464
2017-04-03,mexico,banorte,60.204105377197266,167161472945.95694
2017-04-04,mexico,banorte,60.126468658447266,166945908439.52286
2017-04-05,mexico,banorte,59.372196197509766,164851611135.66092
2017-04-06,mexico,banorte,58.88412094116211,163496431480.5796
2017-04-07,mexico,banorte,60.681095123291016,168485872802.70407
2017-04-10,mexico,banorte,60.15973663330078,167038279609.95386
2017-04-11,mexico,banorte,60.448143005371094,167839062773.4976
2017-04-12,mexico,banorte,59.349998474121094,164789977396.3262
2017-04-17,mexico,banorte,59.616214752197266,165529148004.1542
2017-04-18,mexico,banorte,60.7531852722168,168686036818.1616
2017-04-19,mexico,banorte,60.681095123291016,168485872802.70407
2017-04-20,mexico,banorte,61.06377410888672,169548411353.80212
2017-04-21,mexico,banorte,61.124786376953125,169717816754.5444
2017-04-24,mexico,banorte,61.89015197753906,171842915040.3595
2017-04-25,mexico,banorte,62.428138732910156,173336677930.611
2017-04-26,mexico,banorte,60.39823532104492,167700490130.1369
2017-04-27,mexico,banorte,60.29285430908203,167407891393.39154
2017-04-28,mexico,banorte,60.425960540771484,167777471401.4008
2017-05-02,mexico,banorte,59.616214752197266,165529148004.1542
2017-05-03,mexico,banorte,59.41654968261719,164974762104.4261
2017-05-04,mexico,banorte,59.538578033447266,165313583497.72012
2017-05-05,mexico,banorte,59.89906311035156,166314498901.29297
2017-05-08,mexico,banorte,60.642269134521484,168378069365.86807
2017-05-09,mexico,banorte,60.92511749267578,169163420263.00684
2017-05-10,mexico,banorte,60.84747314453125,168947834572.9538
2017-05-11,mexico,banorte,59.799232482910156,166037311247.33365
2017-05-12,mexico,banorte,60.13756561279297,166976720013.28546
