countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
peru,bcp,2025-05-27,21003.724,164933.72,207982.061,42309.479,1572.936,5689.629,0.27645668988259164,22044.617,21003.724,185937.444
peru,bcp,2025-08-27,15716.877,163977.54,203610.605,38731.503,1711.821,5952.633,0.2875737509770886,23916.188,15716.877,179694.41700000002
peru,bcp,2025-11-27,15672.851,166303.715,207734.85,40889.193,1599.767,5920.208,0.270221417896128,25758.284,15672.851,181976.566
peru,bcp,2026-02-27,17542.411,173116.159,218160.086,47447.965,1587.094,5147.839,0.3083029597467986,27501.516,17542.411,190658.57
peru,bcp,2026-05-27,17868.32,185791.97999999998,227237.243,47763.488,1954.901,6266.175,0.3119767641344201,23576.943,17868.32,203660.3
peru,bcp,2026-08-27,15388.547,190828.131,231923.167,47374.211,1863.628,6555.355,0.28429093466334016,25706.489,15388.547,206216.67799999999
peru,interbank,2004-02-27,,,,,15.234,,,,,
peru,interbank,2004-05-27,,,,,13.918,,,,,
peru,interbank,2004-08-27,,,,,14.995,,,,,
peru,interbank,2004-11-27,,,,,13.56,,,,,
peru,interbank,2005-02-27,,,,,23.101,,,,,
peru,interbank,2005-05-27,603.598,4637.7312,5747.6802,1154.9561,18.315,181.363,0.10098531674045975,506.351,603.598,5241.3292
peru,interbank,2005-08-27,619.562,4685.6169,5799.1689,1112.7791,17.787,196.85,0.09035814071628143,493.99,619.562,5305.1789
peru,interbank,2005-11-27,648.223,4829.6332,5999.0962,1251.45,36.349,207.328,0.17532123012810616,521.24,648.223,5477.8562
peru,interbank,2006-02-27,708.809,4936.073,6206.952,1319.291,40.831,222.632,0.18340130798807,562.07,708.809,5644.8820000000005
peru,interbank,2006-05-27,707.883,5326.5172,6572.4492,1672.701,26.956,226.302,0.11911516469143003,538.049,707.883,6034.4002
peru,interbank,2006-08-27,1055.3,5226.481099999999,6845.7871,1410.321,37.781,248.913,0.15178395664348587,564.006,1055.3,6281.781099999999
peru,interbank,2006-11-27,598.218,5946.337,7153.52,1483.8,36.512,256.104,0.1425670821228876,608.965,598.218,6544.555
peru,interbank,2007-02-27,286.503,6422.165000000001,7377.252,394.949,59.619,264.367,0.22551604398430966,668.584,286.503,6708.668000000001
peru,interbank,2007-05-27,301.98,6726.387999999999,7662.485,361.323,37.923,280.427,0.13523305530494567,634.117,301.98,7028.3679999999995
peru,interbank,2007-08-27,220.327,7436.660999999999,8336.516,378.385,45.411,292.332,0.15534050326341284,679.528,220.327,7656.987999999999
peru,interbank,2007-11-27,315.575,7991.7563,9071.3223,469.898,84.463,370.962,0.22768639375461636,763.991,315.575,8307.3313
peru,interbank,2008-02-27,287.376,8894.297999999999,10005.66,520.549,59.995,366.827,0.1635512107887369,823.986,287.376,9181.673999999999
peru,interbank,2008-05-27,508.273,9315.084,10618.386,1714.159,73.55,375.606,0.1958168932338674,795.029,508.273,9823.357
peru,interbank,2008-08-27,841.451,10646.815999999999,12360.837,529.35,75.569,444.568,0.16998299472746578,872.57,841.451,11488.267
